ids,kpts
CO2_Pt_MN1C_ads_-0.50V_bias_1_kpt_79,1
N2H_Pt_MN1C_ads_-1.00V_bias_1_kpt_46,1
N2H_Fe_MN1C_ads_-0.50V_bias_1_kpt_16,1
COOH_Ni_MN1C_ads_0.00V_bias_1_kpt_57,1
H_Mo_MN1C_ads_0.00V_bias_1_kpt_31,1
N2H_Fe_MN1C_ads_-1.00V_bias_1_kpt_52,1
N2H_Mo_MN1C_ads_-1.00V_bias_1_kpt_6,1
H_Ni_MN1C_ads_-0.50V_bias_1_kpt_7,1
H_Cu_MN1C_ads_-0.50V_bias_1_kpt_8,1
COOH_Ni_MN1C_ads_0.00V_bias_1_kpt_8,1
NH3_Cu_MN1C_ads_-1.00V_bias_1_kpt_27,1
H_Pt_MN1C_ads_0.00V_bias_1_kpt_31,1
H_Cu_MN1C_ads_-0.50V_bias_1_kpt_24,1
NH3_Cu_MN1C_ads_0.00V_bias_1_kpt_73,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_62,1
CO2_Ni_MN1C_ads_-0.50V_bias_1_kpt_15,1
NH3_Ni_MN1C_ads_-0.50V_bias_1_kpt_73,1
N2H_Fe_MN1C_ads_0.00V_bias_1_kpt_53,1
H_Co_MN1C_ads_0.00V_bias_1_kpt_3,1
CO_Co_MN1C_ads_-1.00V_bias_1_kpt_76,1
COOH_Cu_MN1C_ads_-0.50V_bias_1_kpt_11,1
CO_Co_MN1C_ads_0.00V_bias_1_kpt_56,1
COOH_Mo_MN1C_ads_-1.00V_bias_1_kpt_46,1
N2_Fe_MN1C_ads_0.00V_bias_1_kpt_26,1
NH3_Ni_MN1C_ads_0.00V_bias_1_kpt_86,1
COOH_Pt_MN1C_ads_-0.50V_bias_1_kpt_41,1
N2H_Cu_MN1C_ads_-0.50V_bias_1_kpt_36,1
N2H_Cu_MN1C_ads_-1.00V_bias_1_kpt_53,1
CO2_Pt_MN1C_ads_-1.00V_bias_1_kpt_25,1
N2_Ni_MN1C_ads_0.00V_bias_1_kpt_27,1
NH3_Fe_MN1C_ads_-1.00V_bias_1_kpt_16,1
NH3_Fe_MN1C_ads_-0.50V_bias_1_kpt_83,1
N2_Cu_MN1C_ads_0.00V_bias_1_kpt_15,1
NH3_Co_MN1C_ads_0.00V_bias_1_kpt_35,1
CO2_Co_MN1C_ads_0.00V_bias_1_kpt_89,1
NH3_Mo_MN1C_ads_-0.50V_bias_1_kpt_52,1
NH3_Mo_MN1C_ads_-1.00V_bias_1_kpt_71,1
COOH_Mo_MN1C_ads_-1.00V_bias_1_kpt_56,1
CO2_Ni_MN1C_ads_-1.00V_bias_1_kpt_31,1
N2H_Fe_MN1C_ads_-0.50V_bias_1_kpt_61,1
CO2_Pt_MN1C_ads_0.00V_bias_1_kpt_65,1
H_Ni_MN1C_ads_-0.50V_bias_1_kpt_79,1
CO2_Fe_MN1C_ads_-0.50V_bias_1_kpt_7,1
COOH_Ni_MN1C_ads_-1.00V_bias_1_kpt_3,1
N2H_Co_MN1C_ads_-1.00V_bias_1_kpt_62,1
H_Pt_MN1C_ads_0.00V_bias_1_kpt_33,1
H_Mo_MN1C_ads_-1.00V_bias_1_kpt_41,1
NH3_Mo_MN1C_ads_0.00V_bias_1_kpt_10,1
N2H_Ni_MN1C_ads_-1.00V_bias_1_kpt_53,1
NH3_Cu_MN1C_ads_0.00V_bias_1_kpt_12,1
NH3_Pt_MN1C_ads_-0.50V_bias_1_kpt_32,1
N2_Fe_MN1C_ads_-1.00V_bias_1_kpt_48,1
H_Mo_MN1C_ads_-1.00V_bias_1_kpt_14,1
N2H_Ni_MN1C_ads_-1.00V_bias_1_kpt_4,1
N2_Cu_MN1C_ads_-0.50V_bias_1_kpt_50,1
N2_Pt_MN1C_ads_-0.50V_bias_1_kpt_5,1
N2_Cu_MN1C_ads_0.00V_bias_1_kpt_63,1
N2H_Pt_MN1C_ads_-0.50V_bias_1_kpt_50,1
NH3_Mo_MN1C_ads_-1.00V_bias_1_kpt_33,1
COOH_Cu_MN1C_ads_-0.50V_bias_1_kpt_33,1
H_Cu_MN1C_ads_-0.50V_bias_1_kpt_0,1
N2_Fe_MN1C_ads_-1.00V_bias_1_kpt_72,1
NH3_Mo_MN1C_ads_-1.00V_bias_1_kpt_61,1
NH3_Ni_MN1C_ads_-1.00V_bias_1_kpt_56,1
N2H_Ni_MN1C_ads_-0.50V_bias_1_kpt_33,1
N2H_Ni_MN1C_ads_-1.00V_bias_1_kpt_8,1
CO2_Cu_MN1C_ads_0.00V_bias_1_kpt_13,1
N2_Co_MN1C_ads_-0.50V_bias_1_kpt_26,1
COOH_Pt_MN1C_ads_0.00V_bias_1_kpt_11,1
NH3_Pt_MN1C_ads_0.00V_bias_1_kpt_60,1
CO2_Co_MN1C_ads_-0.50V_bias_1_kpt_77,1
NH3_Mo_MN1C_ads_-0.50V_bias_1_kpt_55,1
CO2_Co_MN1C_ads_-0.50V_bias_1_kpt_11,1
N2H_Fe_MN1C_ads_-1.00V_bias_1_kpt_50,1
CO2_Pt_MN1C_ads_-0.50V_bias_1_kpt_69,1
H_Pt_MN1C_ads_0.00V_bias_1_kpt_81,1
CO2_Ni_MN1C_ads_-1.00V_bias_1_kpt_4,1
NH3_Fe_MN1C_ads_-0.50V_bias_1_kpt_35,1
H_Cu_MN1C_ads_0.00V_bias_1_kpt_83,1
COOH_Pt_MN1C_ads_-1.00V_bias_1_kpt_32,1
H_Ni_MN1C_ads_-0.50V_bias_1_kpt_60,1
COOH_Pt_MN1C_ads_0.00V_bias_1_kpt_59,1
N2_Mo_MN1C_ads_0.00V_bias_1_kpt_5,1
CO_Cu_MN1C_ads_-0.50V_bias_1_kpt_40,1
N2_Mo_MN1C_ads_-1.00V_bias_1_kpt_53,1
COOH_Fe_MN1C_ads_-0.50V_bias_1_kpt_21,1
CO_Pt_MN1C_ads_-0.50V_bias_1_kpt_10,1
CO_Cu_MN1C_ads_0.00V_bias_1_kpt_52,1
H_Cu_MN1C_ads_0.00V_bias_1_kpt_9,1
CO2_Ni_MN1C_ads_-1.00V_bias_1_kpt_15,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_64,1
N2H_Pt_MN1C_ads_-0.50V_bias_1_kpt_49,1
NH3_Pt_MN1C_ads_0.00V_bias_1_kpt_16,1
N2H_Cu_MN1C_ads_-1.00V_bias_1_kpt_22,1
N2_Mo_MN1C_ads_-0.50V_bias_1_kpt_16,1
CO2_Mo_MN1C_ads_-0.50V_bias_1_kpt_37,1
NH3_Cu_MN1C_ads_-1.00V_bias_1_kpt_6,1
H_Pt_MN1C_ads_-1.00V_bias_1_kpt_50,1
CO2_Cu_MN1C_ads_-1.00V_bias_1_kpt_59,1
COOH_Ni_MN1C_ads_-0.50V_bias_1_kpt_38,1
CO_Ni_MN1C_ads_0.00V_bias_1_kpt_48,1
COOH_Mo_MN1C_ads_0.00V_bias_1_kpt_21,1
H_Pt_MN1C_ads_0.00V_bias_1_kpt_42,1
N2H_Pt_MN1C_ads_0.00V_bias_1_kpt_33,1
CO2_Cu_MN1C_ads_-1.00V_bias_1_kpt_36,1
COOH_Ni_MN1C_ads_0.00V_bias_1_kpt_83,1
NH3_Fe_MN1C_ads_-1.00V_bias_1_kpt_84,1
CO_Fe_MN1C_ads_0.00V_bias_1_kpt_35,1
COOH_Co_MN1C_ads_0.00V_bias_1_kpt_15,1
H_Co_MN1C_ads_0.00V_bias_1_kpt_19,1
N2_Co_MN1C_ads_-1.00V_bias_1_kpt_14,1
CO_Pt_MN1C_ads_-1.00V_bias_1_kpt_62,1
N2H_Co_MN1C_ads_-1.00V_bias_1_kpt_40,1
COOH_Mo_MN1C_ads_-1.00V_bias_1_kpt_71,1
N2H_Ni_MN1C_ads_-0.50V_bias_1_kpt_46,1
COOH_Co_MN1C_ads_0.00V_bias_1_kpt_71,1
CO_Fe_MN1C_ads_-0.50V_bias_1_kpt_14,1
CO_Co_MN1C_ads_0.00V_bias_1_kpt_35,1
NH3_Pt_MN1C_ads_-1.00V_bias_1_kpt_14,1
COOH_Cu_MN1C_ads_0.00V_bias_1_kpt_26,1
N2H_Co_MN1C_ads_0.00V_bias_1_kpt_11,1
H_Mo_MN1C_ads_-1.00V_bias_1_kpt_39,1
NH3_Pt_MN1C_ads_-1.00V_bias_1_kpt_63,1
COOH_Co_MN1C_ads_-1.00V_bias_1_kpt_88,1
H_Co_MN1C_ads_-1.00V_bias_1_kpt_24,1
N2H_Cu_MN1C_ads_0.00V_bias_1_kpt_0,1
CO2_Fe_MN1C_ads_0.00V_bias_1_kpt_81,1
N2H_Pt_MN1C_ads_0.00V_bias_1_kpt_51,1
CO_Pt_MN1C_ads_-1.00V_bias_1_kpt_45,1
COOH_Cu_MN1C_ads_0.00V_bias_1_kpt_24,1
N2_Mo_MN1C_ads_0.00V_bias_1_kpt_35,1
CO2_Mo_MN1C_ads_-0.50V_bias_1_kpt_80,1
N2_Fe_MN1C_ads_-1.00V_bias_1_kpt_78,1
COOH_Co_MN1C_ads_-0.50V_bias_1_kpt_9,1
N2H_Mo_MN1C_ads_-0.50V_bias_1_kpt_31,1
N2_Cu_MN1C_ads_0.00V_bias_1_kpt_23,1
N2H_Mo_MN1C_ads_0.00V_bias_1_kpt_86,1
H_Fe_MN1C_ads_-0.50V_bias_1_kpt_8,1
CO2_Co_MN1C_ads_0.00V_bias_1_kpt_11,1
CO_Co_MN1C_ads_-0.50V_bias_1_kpt_85,1
CO2_Fe_MN1C_ads_-0.50V_bias_1_kpt_60,1
NH3_Fe_MN1C_ads_0.00V_bias_1_kpt_72,1
NH3_Pt_MN1C_ads_-0.50V_bias_1_kpt_12,1
COOH_Co_MN1C_ads_-1.00V_bias_1_kpt_79,1
CO_Cu_MN1C_ads_0.00V_bias_1_kpt_48,1
NH3_Ni_MN1C_ads_-1.00V_bias_1_kpt_84,1
CO2_Cu_MN1C_ads_-0.50V_bias_1_kpt_29,1
CO_Co_MN1C_ads_-0.50V_bias_1_kpt_3,1
CO_Ni_MN1C_ads_-1.00V_bias_1_kpt_63,1
CO_Co_MN1C_ads_0.00V_bias_1_kpt_76,1
N2H_Mo_MN1C_ads_-1.00V_bias_1_kpt_38,1
CO_Ni_MN1C_ads_0.00V_bias_1_kpt_40,1
N2H_Pt_MN1C_ads_-1.00V_bias_1_kpt_69,1
H_Pt_MN1C_ads_-0.50V_bias_1_kpt_71,1
N2H_Fe_MN1C_ads_-1.00V_bias_1_kpt_57,1
H_Ni_MN1C_ads_0.00V_bias_1_kpt_29,1
CO_Pt_MN1C_ads_-0.50V_bias_1_kpt_5,1
CO2_Co_MN1C_ads_-1.00V_bias_1_kpt_56,1
N2_Mo_MN1C_ads_-0.50V_bias_1_kpt_19,1
N2_Pt_MN1C_ads_-0.50V_bias_1_kpt_59,1
CO2_Ni_MN1C_ads_-0.50V_bias_1_kpt_19,1
N2_Pt_MN1C_ads_0.00V_bias_1_kpt_91,1
COOH_Mo_MN1C_ads_-0.50V_bias_1_kpt_59,1
N2_Fe_MN1C_ads_0.00V_bias_1_kpt_82,1
CO2_Mo_MN1C_ads_-1.00V_bias_1_kpt_23,1
CO_Co_MN1C_ads_0.00V_bias_1_kpt_91,1
NH3_Pt_MN1C_ads_0.00V_bias_1_kpt_23,1
COOH_Ni_MN1C_ads_-1.00V_bias_1_kpt_51,1
NH3_Mo_MN1C_ads_-0.50V_bias_1_kpt_25,1
CO2_Fe_MN1C_ads_-0.50V_bias_1_kpt_51,1
N2_Pt_MN1C_ads_0.00V_bias_1_kpt_12,1
H_Mo_MN1C_ads_0.00V_bias_1_kpt_26,1
CO_Co_MN1C_ads_-0.50V_bias_1_kpt_39,1
N2_Fe_MN1C_ads_-1.00V_bias_1_kpt_0,1
NH3_Co_MN1C_ads_0.00V_bias_1_kpt_28,1
CO2_Cu_MN1C_ads_-1.00V_bias_1_kpt_32,1
COOH_Co_MN1C_ads_0.00V_bias_1_kpt_45,1
CO_Cu_MN1C_ads_-0.50V_bias_1_kpt_65,1
NH3_Pt_MN1C_ads_-0.50V_bias_1_kpt_20,1
CO2_Ni_MN1C_ads_-0.50V_bias_1_kpt_27,1
N2H_Pt_MN1C_ads_-0.50V_bias_1_kpt_35,1
N2H_Ni_MN1C_ads_0.00V_bias_1_kpt_32,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_26,1
N2_Fe_MN1C_ads_-1.00V_bias_1_kpt_64,1
CO2_Co_MN1C_ads_-1.00V_bias_1_kpt_68,1
COOH_Co_MN1C_ads_-0.50V_bias_1_kpt_8,1
COOH_Ni_MN1C_ads_-1.00V_bias_1_kpt_81,1
COOH_Cu_MN1C_ads_-1.00V_bias_1_kpt_32,1
CO2_Fe_MN1C_ads_0.00V_bias_1_kpt_26,1
N2H_Mo_MN1C_ads_-1.00V_bias_1_kpt_46,1
N2_Cu_MN1C_ads_-1.00V_bias_1_kpt_86,1
CO_Ni_MN1C_ads_-0.50V_bias_1_kpt_65,1
CO_Co_MN1C_ads_-1.00V_bias_1_kpt_78,1
COOH_Pt_MN1C_ads_-1.00V_bias_1_kpt_50,1
COOH_Co_MN1C_ads_0.00V_bias_1_kpt_18,1
NH3_Pt_MN1C_ads_-1.00V_bias_1_kpt_35,1
N2H_Pt_MN1C_ads_-0.50V_bias_1_kpt_10,1
NH3_Mo_MN1C_ads_-0.50V_bias_1_kpt_68,1
COOH_Cu_MN1C_ads_-1.00V_bias_1_kpt_83,1
N2H_Pt_MN1C_ads_0.00V_bias_1_kpt_67,1
CO2_Mo_MN1C_ads_0.00V_bias_1_kpt_20,1
CO2_Cu_MN1C_ads_-1.00V_bias_1_kpt_39,1
NH3_Pt_MN1C_ads_-1.00V_bias_1_kpt_2,1
H_Ni_MN1C_ads_-0.50V_bias_1_kpt_67,1
NH3_Mo_MN1C_ads_-0.50V_bias_1_kpt_81,1
CO2_Mo_MN1C_ads_0.00V_bias_1_kpt_30,1
N2H_Ni_MN1C_ads_-0.50V_bias_1_kpt_80,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_34,1
H_Mo_MN1C_ads_-1.00V_bias_1_kpt_78,1
CO_Ni_MN1C_ads_0.00V_bias_1_kpt_33,1
N2H_Cu_MN1C_ads_-1.00V_bias_1_kpt_56,1
NH3_Fe_MN1C_ads_0.00V_bias_1_kpt_4,1
N2_Cu_MN1C_ads_-0.50V_bias_1_kpt_52,1
CO_Pt_MN1C_ads_-1.00V_bias_1_kpt_24,1
N2H_Pt_MN1C_ads_-1.00V_bias_1_kpt_58,1
N2_Co_MN1C_ads_0.00V_bias_1_kpt_0,1
CO2_Cu_MN1C_ads_0.00V_bias_1_kpt_17,1
H_Mo_MN1C_ads_-0.50V_bias_1_kpt_62,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_76,1
NH3_Mo_MN1C_ads_0.00V_bias_1_kpt_32,1
N2_Ni_MN1C_ads_-0.50V_bias_1_kpt_24,1
N2_Co_MN1C_ads_0.00V_bias_1_kpt_57,1
CO2_Mo_MN1C_ads_0.00V_bias_1_kpt_68,1
CO_Cu_MN1C_ads_-1.00V_bias_1_kpt_30,1
N2H_Ni_MN1C_ads_-0.50V_bias_1_kpt_32,1
NH3_Cu_MN1C_ads_-0.50V_bias_1_kpt_18,1
CO2_Co_MN1C_ads_-0.50V_bias_1_kpt_46,1
CO_Ni_MN1C_ads_-0.50V_bias_1_kpt_67,1
CO2_Cu_MN1C_ads_-0.50V_bias_1_kpt_62,1
COOH_Ni_MN1C_ads_-1.00V_bias_1_kpt_59,1
N2H_Pt_MN1C_ads_0.00V_bias_1_kpt_1,1
H_Ni_MN1C_ads_-1.00V_bias_1_kpt_12,1
CO_Fe_MN1C_ads_-0.50V_bias_1_kpt_84,1
CO2_Mo_MN1C_ads_-0.50V_bias_1_kpt_1,1
NH3_Fe_MN1C_ads_-1.00V_bias_1_kpt_58,1
COOH_Pt_MN1C_ads_0.00V_bias_1_kpt_83,1
CO2_Mo_MN1C_ads_-1.00V_bias_1_kpt_58,1
CO2_Co_MN1C_ads_0.00V_bias_1_kpt_69,1
NH3_Pt_MN1C_ads_-0.50V_bias_1_kpt_86,1
N2_Mo_MN1C_ads_0.00V_bias_1_kpt_88,1
N2H_Cu_MN1C_ads_0.00V_bias_1_kpt_60,1
COOH_Mo_MN1C_ads_-0.50V_bias_1_kpt_76,1
N2_Ni_MN1C_ads_0.00V_bias_1_kpt_19,1
NH3_Pt_MN1C_ads_0.00V_bias_1_kpt_7,1
CO_Co_MN1C_ads_-1.00V_bias_1_kpt_29,1
CO_Fe_MN1C_ads_0.00V_bias_1_kpt_33,1
CO2_Mo_MN1C_ads_0.00V_bias_1_kpt_32,1
CO2_Mo_MN1C_ads_0.00V_bias_1_kpt_13,1
CO2_Cu_MN1C_ads_0.00V_bias_1_kpt_2,1
H_Pt_MN1C_ads_0.00V_bias_1_kpt_71,1
CO_Pt_MN1C_ads_-0.50V_bias_1_kpt_26,1
COOH_Fe_MN1C_ads_-0.50V_bias_1_kpt_40,1
CO2_Pt_MN1C_ads_-1.00V_bias_1_kpt_75,1
N2_Cu_MN1C_ads_-1.00V_bias_1_kpt_18,1
N2H_Fe_MN1C_ads_-0.50V_bias_1_kpt_74,1
COOH_Pt_MN1C_ads_0.00V_bias_1_kpt_25,1
H_Pt_MN1C_ads_-1.00V_bias_1_kpt_26,1
N2_Co_MN1C_ads_-0.50V_bias_1_kpt_82,1
H_Cu_MN1C_ads_0.00V_bias_1_kpt_5,1
CO2_Fe_MN1C_ads_0.00V_bias_1_kpt_44,1
N2_Pt_MN1C_ads_-0.50V_bias_1_kpt_42,1
N2H_Ni_MN1C_ads_0.00V_bias_1_kpt_39,1
CO_Pt_MN1C_ads_-0.50V_bias_1_kpt_63,1
N2_Pt_MN1C_ads_-1.00V_bias_1_kpt_80,1
H_Fe_MN1C_ads_-0.50V_bias_1_kpt_60,1
COOH_Cu_MN1C_ads_0.00V_bias_1_kpt_87,1
COOH_Cu_MN1C_ads_-1.00V_bias_1_kpt_59,1
COOH_Ni_MN1C_ads_-1.00V_bias_1_kpt_61,1
CO2_Co_MN1C_ads_-1.00V_bias_1_kpt_74,1
COOH_Mo_MN1C_ads_-1.00V_bias_1_kpt_22,1
N2_Cu_MN1C_ads_-0.50V_bias_1_kpt_10,1
H_Ni_MN1C_ads_0.00V_bias_1_kpt_28,1
H_Fe_MN1C_ads_0.00V_bias_1_kpt_74,1
N2H_Cu_MN1C_ads_-0.50V_bias_1_kpt_74,1
N2_Ni_MN1C_ads_-0.50V_bias_1_kpt_35,1
NH3_Co_MN1C_ads_0.00V_bias_1_kpt_39,1
CO2_Fe_MN1C_ads_-0.50V_bias_1_kpt_65,1
N2H_Ni_MN1C_ads_0.00V_bias_1_kpt_9,1
CO2_Ni_MN1C_ads_0.00V_bias_1_kpt_24,1
N2_Mo_MN1C_ads_-1.00V_bias_1_kpt_58,1
H_Mo_MN1C_ads_-1.00V_bias_1_kpt_24,1
H_Mo_MN1C_ads_0.00V_bias_1_kpt_14,1
COOH_Ni_MN1C_ads_0.00V_bias_1_kpt_50,1
NH3_Ni_MN1C_ads_-0.50V_bias_1_kpt_2,1
N2_Co_MN1C_ads_0.00V_bias_1_kpt_7,1
N2H_Fe_MN1C_ads_-0.50V_bias_1_kpt_2,1
CO2_Fe_MN1C_ads_0.00V_bias_1_kpt_73,1
H_Mo_MN1C_ads_-0.50V_bias_1_kpt_7,1
H_Ni_MN1C_ads_-1.00V_bias_1_kpt_79,1
N2_Mo_MN1C_ads_0.00V_bias_1_kpt_13,1
CO2_Cu_MN1C_ads_-0.50V_bias_1_kpt_11,1
NH3_Co_MN1C_ads_-1.00V_bias_1_kpt_58,1
NH3_Ni_MN1C_ads_0.00V_bias_1_kpt_53,1
CO2_Fe_MN1C_ads_-0.50V_bias_1_kpt_39,1
CO_Fe_MN1C_ads_0.00V_bias_1_kpt_68,1
H_Co_MN1C_ads_0.00V_bias_1_kpt_0,1
N2H_Ni_MN1C_ads_-0.50V_bias_1_kpt_82,1
H_Pt_MN1C_ads_-0.50V_bias_1_kpt_16,1
CO_Cu_MN1C_ads_-0.50V_bias_1_kpt_50,1
CO2_Pt_MN1C_ads_0.00V_bias_1_kpt_59,1
N2_Pt_MN1C_ads_0.00V_bias_1_kpt_57,1
N2H_Co_MN1C_ads_-0.50V_bias_1_kpt_2,1
H_Cu_MN1C_ads_-1.00V_bias_1_kpt_7,1
CO_Mo_MN1C_ads_0.00V_bias_1_kpt_13,1
NH3_Mo_MN1C_ads_-1.00V_bias_1_kpt_56,1
NH3_Co_MN1C_ads_-1.00V_bias_1_kpt_20,1
CO_Cu_MN1C_ads_-1.00V_bias_1_kpt_31,1
N2H_Fe_MN1C_ads_0.00V_bias_10_kpt_26,10
N2_Fe_MN1C_ads_-0.50V_bias_10_kpt_3,10
COOH_Mo_MN1C_ads_-1.00V_bias_10_kpt_56,10
COOH_Co_MN1C_ads_0.00V_bias_10_kpt_36,10
CO2_Ni_MN1C_ads_0.00V_bias_10_kpt_76,10
COOH_Pt_MN1C_ads_-1.00V_bias_10_kpt_0,10
H_Cu_MN1C_ads_-0.50V_bias_10_kpt_5,10
N2_Pt_MN1C_ads_0.00V_bias_10_kpt_53,10
H_Mo_MN1C_ads_-0.50V_bias_10_kpt_4,10
N2H_Pt_MN1C_ads_0.00V_bias_10_kpt_14,10
CO2_Cu_MN1C_ads_0.00V_bias_10_kpt_34,10
COOH_Pt_MN1C_ads_-1.00V_bias_10_kpt_13,10
COOH_Fe_MN1C_ads_-1.00V_bias_10_kpt_84,10
CO_Pt_MN1C_ads_-0.50V_bias_10_kpt_50,10
H_Mo_MN1C_ads_-0.50V_bias_10_kpt_81,10
H_Fe_MN1C_ads_0.00V_bias_10_kpt_22,10
H_Ni_MN1C_ads_0.00V_bias_10_kpt_5,10
COOH_Co_MN1C_ads_-0.50V_bias_10_kpt_58,10
CO2_Fe_MN1C_ads_-1.00V_bias_10_kpt_2,10
CO2_Mo_MN1C_ads_-1.00V_bias_10_kpt_4,10
NH3_Mo_MN1C_ads_-1.00V_bias_10_kpt_75,10
NH3_Cu_MN1C_ads_0.00V_bias_10_kpt_11,10
COOH_Fe_MN1C_ads_0.00V_bias_10_kpt_49,10
H_Pt_MN1C_ads_0.00V_bias_10_kpt_71,10
N2_Ni_MN1C_ads_0.00V_bias_10_kpt_88,10
H_Pt_MN1C_ads_-0.50V_bias_10_kpt_46,10
H_Pt_MN1C_ads_-0.50V_bias_10_kpt_27,10
CO2_Co_MN1C_ads_-1.00V_bias_10_kpt_17,10
CO2_Pt_MN1C_ads_-0.50V_bias_10_kpt_10,10
COOH_Co_MN1C_ads_-1.00V_bias_10_kpt_10,10
CO_Ni_MN1C_ads_-0.50V_bias_10_kpt_15,10
COOH_Fe_MN1C_ads_-0.50V_bias_10_kpt_85,10
N2H_Pt_MN1C_ads_-1.00V_bias_10_kpt_29,10
CO_Mo_MN1C_ads_-1.00V_bias_10_kpt_25,10
CO_Cu_MN1C_ads_-0.50V_bias_10_kpt_39,10
NH3_Mo_MN1C_ads_-1.00V_bias_10_kpt_80,10
CO2_Mo_MN1C_ads_-0.50V_bias_10_kpt_23,10
H_Cu_MN1C_ads_0.00V_bias_10_kpt_81,10
N2H_Ni_MN1C_ads_-1.00V_bias_10_kpt_80,10
CO2_Fe_MN1C_ads_-0.50V_bias_10_kpt_0,10
CO_Co_MN1C_ads_-0.50V_bias_10_kpt_25,10
NH3_Fe_MN1C_ads_-1.00V_bias_10_kpt_8,10
COOH_Fe_MN1C_ads_0.00V_bias_10_kpt_70,10
CO2_Co_MN1C_ads_-1.00V_bias_10_kpt_41,10
H_Fe_MN1C_ads_0.00V_bias_10_kpt_20,10
CO_Co_MN1C_ads_-0.50V_bias_10_kpt_90,10
CO_Cu_MN1C_ads_-0.50V_bias_10_kpt_22,10
H_Fe_MN1C_ads_-1.00V_bias_10_kpt_75,10
N2_Cu_MN1C_ads_0.00V_bias_10_kpt_27,10
COOH_Pt_MN1C_ads_-1.00V_bias_10_kpt_49,10
CO_Fe_MN1C_ads_0.00V_bias_10_kpt_17,10
CO2_Cu_MN1C_ads_-1.00V_bias_10_kpt_0,10
COOH_Ni_MN1C_ads_0.00V_bias_10_kpt_18,10
H_Pt_MN1C_ads_-0.50V_bias_10_kpt_38,10
CO_Fe_MN1C_ads_-1.00V_bias_10_kpt_23,10
CO_Fe_MN1C_ads_-0.50V_bias_10_kpt_59,10
CO2_Mo_MN1C_ads_-1.00V_bias_10_kpt_5,10
COOH_Cu_MN1C_ads_-0.50V_bias_10_kpt_37,10
CO2_Fe_MN1C_ads_-0.50V_bias_10_kpt_44,10
N2_Co_MN1C_ads_0.00V_bias_10_kpt_30,10
N2H_Mo_MN1C_ads_-1.00V_bias_10_kpt_66,10
N2H_Pt_MN1C_ads_-0.50V_bias_10_kpt_0,10
NH3_Pt_MN1C_ads_-0.50V_bias_10_kpt_84,10
NH3_Ni_MN1C_ads_-0.50V_bias_10_kpt_39,10
NH3_Ni_MN1C_ads_0.00V_bias_10_kpt_39,10
COOH_Cu_MN1C_ads_-1.00V_bias_10_kpt_49,10
CO_Pt_MN1C_ads_-0.50V_bias_10_kpt_60,10
CO_Ni_MN1C_ads_-0.50V_bias_10_kpt_17,10
COOH_Co_MN1C_ads_-1.00V_bias_10_kpt_72,10
CO_Pt_MN1C_ads_-1.00V_bias_10_kpt_3,10
CO_Pt_MN1C_ads_-1.00V_bias_10_kpt_78,10
NH3_Pt_MN1C_ads_-0.50V_bias_10_kpt_23,10
N2H_Co_MN1C_ads_-0.50V_bias_10_kpt_79,10
N2H_Co_MN1C_ads_0.00V_bias_10_kpt_49,10
CO2_Co_MN1C_ads_0.00V_bias_10_kpt_51,10
COOH_Cu_MN1C_ads_-1.00V_bias_10_kpt_64,10
N2_Co_MN1C_ads_-1.00V_bias_10_kpt_6,10
CO_Fe_MN1C_ads_-1.00V_bias_10_kpt_29,10
COOH_Cu_MN1C_ads_-0.50V_bias_10_kpt_47,10
COOH_Fe_MN1C_ads_-1.00V_bias_10_kpt_77,10
NH3_Ni_MN1C_ads_0.00V_bias_10_kpt_65,10
H_Mo_MN1C_ads_0.00V_bias_10_kpt_55,10
CO2_Ni_MN1C_ads_-0.50V_bias_10_kpt_49,10
CO_Cu_MN1C_ads_-1.00V_bias_10_kpt_53,10
N2H_Mo_MN1C_ads_0.00V_bias_10_kpt_62,10
CO2_Ni_MN1C_ads_0.00V_bias_10_kpt_30,10
COOH_Mo_MN1C_ads_-1.00V_bias_10_kpt_22,10
N2_Pt_MN1C_ads_-1.00V_bias_10_kpt_16,10
COOH_Cu_MN1C_ads_-0.50V_bias_10_kpt_5,10
CO_Fe_MN1C_ads_-1.00V_bias_10_kpt_11,10
CO_Pt_MN1C_ads_-0.50V_bias_10_kpt_53,10
CO2_Cu_MN1C_ads_-1.00V_bias_10_kpt_33,10
CO_Ni_MN1C_ads_-1.00V_bias_10_kpt_72,10
CO2_Cu_MN1C_ads_-1.00V_bias_10_kpt_74,10
CO_Cu_MN1C_ads_0.00V_bias_10_kpt_10,10
H_Fe_MN1C_ads_-1.00V_bias_10_kpt_17,10
N2_Co_MN1C_ads_-0.50V_bias_10_kpt_7,10
H_Cu_MN1C_ads_0.00V_bias_10_kpt_25,10
H_Pt_MN1C_ads_-1.00V_bias_10_kpt_77,10
CO2_Ni_MN1C_ads_-0.50V_bias_10_kpt_70,10
N2_Ni_MN1C_ads_0.00V_bias_10_kpt_49,10
NH3_Pt_MN1C_ads_-0.50V_bias_10_kpt_66,10
CO2_Fe_MN1C_ads_-1.00V_bias_10_kpt_0,10
CO2_Cu_MN1C_ads_-1.00V_bias_10_kpt_62,10
NH3_Mo_MN1C_ads_0.00V_bias_10_kpt_17,10
